User Name,Number of Tweet,Number of Retweet,Average Length of Tweets,Standard Deviation of Length of Tweets,Average Number of Post Containing URLs,Number of Words Per Tweet,Number of Digits Per Tweet,Retweet Ratio,Hashtag Ratio,Mention Ratio,URL Ratio,Unique Mention Ratio,Unique Post Ratio,Mean of Like Count,Mean of Quote Count,Mean of Reply Count,Mean of Retweet Count,Number of Unique Source,Source Ratio,Number of Post Per Day,Tweet Similarity,Maximum Time Interval Between Post,Minimum Time Interval Between Post,Mean of Time Between Post,Standard Deviation of Time Interval Between Post,Idle Hours,Maximum Time Interval Between Retweets,Minimum Time Interval Between Retweets,Mean of Time Between Retweets,Standard Deviation of Time Interval Between Retweets,Maximum Time Interval Between Tweets,Minimum Time Interval Between Tweets,Mean of Time Between Tweets,Standard Deviation of Time Interval Between Tweets,Post Time Pattern,Followers Count,Following Count,Listed Count,Protected,Verified,Length of Description,Followers Ratio,Profile Image,Age of Account in Days,Listed Count Ratio,Reputation,Burstiness,Class
gAAAAABlHALRwJb3UHqm6U3giWZis7xlIEagcAchYvLm3XQxoNdXSzfLVLk90yHifBTDVUiogNotZF9aMTt2fFuaGFvoyHwG4g==,52,5,261.7692308,53.49716577,0.9298245614,1792,4.210526316,0.08771929825,2.473684211,0.2280701754,1.298245614,0.1052631579,1.0,100.2982456,0.4561403509,0.7719298246,40.05263158,1,0.0005081300813,1.14,0.0,15858150,20,5470959.429,4570925.79,85103.81333,2501418,174306,947081.5,1057685.146,15858150,20,5646893.039,4642458.648,5.807354922,11202,67,204,0,0,152,167.1940299,1,4670,0.04368308351,0.9940544858,1.999999476,0
gAAAAABlHALRQgE28bEvNOepRYN2dheqlatrlW__SKbKg6uF6PYn_2i_lcEpvtgomwgRu3oPPhNMfDdM9891FO2rvqc1c5U-tA==,3,1,167.6666667,51.27919223,0.5,89,3.0,0.25,1.75,2.75,0.5,2.25,1.0,0.5,0.0,0.25,1.0,1,0.0005081300813,1.0,0.0,11535758,159915,6140586.0,5710477.896,5117.155,0,0,0.0,0.0,4809673,159915,2484794.0,3287875.413,1.584962501,1149,1638,95,0,0,40,0.7014652015,1,5449,0.01743439163,0.4122712594,1.999999623,0
gAAAAABlHALRU4BQC2ryB-mmzZID63oq2HoU-0Xo0ea0DQdjRWv_o2CGyU9l98IpR_-_zpZz6UZwZbCTge41wYb_T1urh7mJkw==,39,6,271.9487179,13.24125007,0.9111111111,1196,2.311111111,0.1333333333,9.088888889,0.3111111111,0.9333333333,0.0,1.0,0.5555555556,0.06666666667,0.0,1.177777778,1,0.0005081300813,1.046511628,0.0,10799375,86916,4233156.136,3130001.396,51738.575,3557837,92302,1661333.8,1378309.199,10799375,86916,4422289.105,3045522.959,5.459431619,48,48,0,0,0,0,1.0,1,2291,0.0,0.5,1.999999136,0
gAAAAABlHALRUbgFtu2l_ju2N6uXy-BCmfRff031_T_fEJvlz0ZISjFhKPwCfQDk8VSTFvhykctUAa7UDtTMoALS5lRzS2Gmfw==,29,16,188.8965517,35.55505185,0.8444444444,789,4.6,0.3555555556,1.977777778,3.044444444,1.2,0.4666666667,1.0,7.911111111,0.2444444444,1.044444444,7.733333333,2,0.001016260163,1.125,0.0,15223993,0,4778306.136,4341659.618,58401.51944,15550883,101149,6323535.067,4438152.014,7942477,0,2442974.75,2014668.704,5.459431619,920,324,29,0,0,64,2.839506173,1,1077,0.0269266481,0.7395498392,1.999999493,0
gAAAAABlHALRNB-uj8gy9P7zXJPlpH2F-zL60BNpEyBV2F9P0amjpvThFWQp5ZlbOSGnRB3ECSzupb5UBgRbd9bqTPidH_fKvQ==,1,0,166.0,0.0,1.0,21,1.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,65,0.0,1,2620,0.0,1.0,1.0,0
gAAAAABlHALRWn-unfPCI3eZL43beJl9p_JUfi-ole76KhYczoSxl-sP7q6LocE8nUe1e00_TmK04sRGR0ioc-1PEwWnys9bjw==,1,0,179.0,0.0,1.0,20,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,64,65,0,0,0,66,0.9846153846,1,4833,0.0,0.496124031,1.0,0
gAAAAABlHALRuGLLHNLglYqderZKqrm9KWKB7rRbTQtzkWtTB0JZVC9tFOcYmV9KMZhztVbC-VfOKEu5Wd2WPAECKvopr5cCrw==,4,0,296.25,23.2956541,1.0,167,5.75,0.0,3.25,4.25,1.0,2.25,1.0,1.25,0.25,0.25,0.0,1,0.0005081300813,1.0,0.0,13654800,669999,5094296.0,7415013.184,4245.246667,0,0,0.0,0.0,13654800,669999,5094296.0,7415013.184,1.584962501,14705,2522,57,0,1,155,5.830689929,1,4758,0.01197982346,0.853601904,1.999999815,0
gAAAAABlHALRjDxyIk5zsD-N_lX6lxQtGlAvxjAqzZRFMPalkH1YMh9dYANcyYOgkJgKsQzS2Jn8VW7Ak4qmyQo6iJlDuOTNMA==,29,0,228.7241379,49.254369,1.0,584,5.689655172,0.0,8.862068966,0.3793103448,1.103448276,0.275862069,1.0,0.0,0.0,0.0,0.0,2,0.001016260163,1.208333333,0.0,11249534,575,3446491.857,3547150.401,26806.04778,0,0,0.0,0.0,11249534,575,3446491.857,3547150.401,4.807354922,571,4885,2,0,0,160,0.116888434,1,4019,0.0004976362279,0.1046554252,1.999999452,0
gAAAAABlHALRmydITHPjYTgZqrBF-NAOPGvD_ZhF-_5HZAUuDu72FedCdHiKKqqh6ILqa0VPlB9NxMn7KBojj6M02E7goVSsOw==,14,2,194.7142857,100.8070495,0.875,391,5.5625,0.125,0.8125,2.5,1.0625,1.0,1.0,4.0,0.25,0.75,9.375,1,0.0005081300813,1.142857143,0.0,17542679,90085,6904472.667,5211882.677,28768.63611,5631893,5631893,5631893.0,0.0,17542679,90085,7100254.154,5561755.895,3.906890596,5691,377,131,0,0,103,15.09549072,1,4599,0.02848445314,0.9378707976,1.999999492,0
gAAAAABlHALRNiSBIsXn2hiIC0V90sEcjD_IoO7zdVUt4k3m76z1JM1ISCTLu3ahwCU-U2WTntIyTZQCAEf1YRw3IuATLHlp4g==,1,0,179.0,0.0,1.0,22,16.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1877,684,51,0,0,159,2.744152047,1,4960,0.01028225806,0.7329168294,1.0,0
gAAAAABlHALR9WCp6Y4azHww_YbboUKBDXiAcXa8OGWzX7rhbr0nhRZ2c6MHe6zG_3H48eh-eUm_FrKS3kK2dtV6V0ETArvelg==,2,0,252.5,3.5,1.0,62,45.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0005081300813,2.0,1.0,579,579,579.0,0.0,0.1608333333,0,0,0.0,0.0,579,579,579.0,0.0,0.0,18,39,0,0,0,0,0.4615384615,1,3008,0.0,0.3157894737,0.0,0
gAAAAABlHALR5Nqz6npzEsirLaJjaWXk0TpWw9J4W2HapGrfsUbIW2Yg4ZHCCWP9Sq9hPus-RjNmavVm44QjVExRTG_PrTgXjQ==,2,0,254.0,18.0,1.0,56,18.0,0.0,7.0,0.0,2.0,0.0,1.0,4.0,0.0,0.5,3.5,2,0.001016260163,1.0,0.0,115165,115165,115165.0,0.0,31.99027778,0,0,0.0,0.0,115165,115165,115165.0,0.0,0.0,2217,2367,27,0,0,53,0.9366286439,1,4186,0.006450071667,0.4836387435,0.0,0
gAAAAABlHALREawzozFuQaVCcJWmj5gY74cfmzor9P68Uj4VuFrG4SRrc1tPW1t2t-P3l4Pta1y29rd1-4Tp0gRr4RC-v0vITg==,1,0,216.0,0.0,1.0,27,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28,96,1,0,0,0,0.2916666667,1,3837,0.0002606202763,0.2258064516,1.0,0
gAAAAABlHALR3xbVn9QfB_ZE9Wi8o2AHxeWdqKEGRjnGY49aMS71A1XdvpzaSWIhUTF159oukKckzMzpsx3WzcG0-GVr_ZTYTA==,10,0,202.8,35.12491993,1.0,234,6.2,0.0,4.8,0.7,2.0,0.3,1.0,7.6,0.4,0.2,4.2,1,0.0005081300813,1.111111111,0.0,6295750,40273,2205584.0,2240355.552,5513.96,0,0,0.0,0.0,6295750,40273,2205584.0,2240355.552,3.169925001,14298,1193,383,0,1,149,11.98491199,1,4768,0.08032718121,0.9229875412,1.999999121,0
gAAAAABlHALRZOch7uacR73B-1CU752BGkWJCsytYLFIfh8nJkOJGvSquLfbKr1_rdx0Dl3ABL_9YGtQ04G70k3TEnWLlNDBmw==,7,0,142.0,39.62683074,1.0,133,3.857142857,0.0,3.857142857,1.0,1.0,0.2857142857,1.0,1.142857143,0.0,0.0,0.7142857143,1,0.0005081300813,1.0,0.0,14165640,345780,4852170.0,4949197.551,8086.95,0,0,0.0,0.0,14165640,345780,4852170.0,4949197.551,2.584962501,2128,1714,116,0,1,144,1.241540257,1,3296,0.03519417476,0.5538781884,1.999999604,0
gAAAAABlHALRMQoRlMH655AlX6-5JiaGRXg9L4Gj0pFhpXPl5cLizur8S53Vh8214ZcCc6LyTFKoBdRDZZxbki7tChMLJ7Dlvw==,1,0,127.0,0.0,1.0,19,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36475,307,163,0,0,146,118.8110749,1,1177,0.1384876805,0.9916535262,1.0,0
gAAAAABlHALRccciMMNJRLLQn7VEsHJeRqYkjmdsThm-rk1Nh5Vasr5EXfpgWyWEblVEPwLnG1neYjtPfux8iOK60szkKbbIBg==,2,0,221.5,4.5,1.0,31,10.0,0.0,0.0,0.0,4.5,0.0,1.0,1.0,0.0,1.0,1.0,1,0.0005081300813,2.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,603,410,1,0,0,41,1.470731707,1,685,0.001459854015,0.5952615992,1.0,0
gAAAAABlHALRH5IgXwIqT4Yn6mnJM5V_DSDX1qxzgG-mA91jTBevrDzN09QS3JyCmCT5rQItpFxLGHcLwZEBeB6h_57YffVMAA==,1,0,176.0,0.0,1.0,12,20.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7,136,0,0,0,0,0.05147058824,1,991,0.0,0.04895104895,1.0,0
gAAAAABlHALRyXgsflL64EOTdHPhJTUSKZS46cXvLLcE8s6B2G7vetmkrE5MldYqD0MJx1H5LZ2x9vNGHJ35pr9iz99zQG3o5w==,41,9,265.1219512,53.3255968,0.78,1715,2.76,0.18,2.22,1.06,1.18,0.54,1.0,4.1,0.12,0.4,1.74,2,0.001016260163,1.351351351,0.001632653061,16162545,12765,7258921.959,5364876.872,98801.99333,14072208,149222,4389835.0,4582068.383,16162545,12765,7283275.35,5883346.355,5.614709844,5461,5370,76,0,0,143,1.016945996,1,1799,0.04224569205,0.5042009048,1.999999496,0
gAAAAABlHALRWTTGwDNpjIFUaJNw1SkRQKoOaDKMIt1dGD5mWc2plcpOQSAhUjWk7zpKd1JyPwYUcVMjnR8aqa51JTL_geGA5A==,30,13,271.7666667,48.08442806,0.8604651163,1176,3.720930233,0.3023255814,7.511627907,0.4651162791,1.325581395,0.3255813953,1.0,1.325581395,0.1860465116,0.4186046512,13.48837209,2,0.001016260163,1.482758621,0.0,13623798,11953,3307588.738,3030050.094,38588.53528,14171179,201814,5060648.917,4445465.289,10606362,442,2957274.069,2425607.72,5.392317423,462,1769,6,0,0,81,0.2611644997,1,4347,0.00138026225,0.207082026,1.999999279,0
gAAAAABlHALR1f00ykMRobu_ovvTho_gj7M3KZMl4pTLX_hXNj7sHq4ItXtg75OJyGMmTij07HK0S28hiiYlN8ONFAuhZaJUDQ==,1,0,145.0,0.0,1.0,18,10.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42,79,2,0,0,0,0.5316455696,1,1994,0.001003009027,0.347107438,1.0,0
gAAAAABlHALRiNjEpTbkaBBmQ0o_Fu7Ru-89IoNE-1OOKsAJ9eR4zBt1No7I8ZPAqPvyUfF6LaibgKMmdCxF4CpetslqBl2Row==,2,0,239.5,3.5,0.5,69,2.0,0.0,2.5,0.0,0.5,0.0,1.0,3.5,0.0,1.0,2.5,1,0.0005081300813,2.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,431,1291,17,0,0,160,0.3338497289,1,4604,0.003692441355,0.25029036,1.0,0
gAAAAABlHALR9OFUN_0SdS5pMlj62Io8YzhG8Xbr8QJ6Kz6EtVm2pgrnMDJWOglHhNMfcu4je-to9WD97sm4mBGd0ny--4VaCw==,1,0,241.0,0.0,1.0,29,4.0,0.0,1.0,2.0,2.0,2.0,1.0,12.0,1.0,2.0,5.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1560,981,36,0,0,128,1.590214067,1,3624,0.009933774834,0.613931523,1.0,0
gAAAAABlHALR_sQHRCyZbHS1gy8fJriTLOEqVZwXnefU3qD3AptdVyhtjkg1U1KnVKHAlhcTXa0oIWNh5VAdK50NNwPLpAwWQA==,1,0,88.0,0.0,1.0,10,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,196,4996,42,0,0,0,0.03923138511,1,3439,0.01221285257,0.03775038521,1.0,0
gAAAAABlHALRPdNzEHHnUe24e99QEIhNHMMCnEZUBPhWwrkdJ-ERodZLGQT7U6F0OoVYibKJX1nwiGvXw3IQenwtyud5W30kqA==,99,1,102.3232323,17.40708568,1.0,1179,5.21,0.01,1.9,0.01,1.01,0.01,1.0,1.01,0.02,0.04,1.23,2,0.001016260163,1.449275362,0.0,16512936,79802,5519101.091,4082844.264,151775.28,0,0,0.0,0.0,16512936,79802,5573752.02,4066201.779,6.62935662,1395,1013,92,0,0,110,1.37709773,1,4098,0.0224499756,0.5793189369,1.999999338,0
gAAAAABlHALRe-wFzwM34gxKBLSqioTEfvbm-OiJ1rT_I9zhfcT9403Nhb2pArps_QePtyRIm89Nb9LShSnOBJannqBp8wwLDA==,1,1,272.0,0.0,0.5,43,10.5,0.5,8.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,2.5,2,0.001016260163,1.0,0.0,12755826,12755826,12755826.0,0.0,3543.285,0,0,0.0,0.0,0,0,0.0,0.0,0.0,165,45,6,0,0,87,3.666666667,1,864,0.006944444444,0.7857142857,0.0,0
gAAAAABlHALRaVk2Rv3uvXn7XHac08DJzcHwgEEKHFxxtZlP8-ENpV5Dnx0j-LEcI-rJRyqAAjZTKX9b7BpRinXmeMJkI3hJ7w==,6,0,246.8333333,2.671869924,1.0,159,15.0,0.0,10.0,1.0,1.0,0.0,0.6666666667,0.0,0.0,0.0,0.5,1,0.0005081300813,3.0,0.0,86848,44,17632.6,38693.67135,24.48972222,0,0,0.0,0.0,86848,44,17632.6,38693.67135,2.321928095,1,0,0,0,0,0,0.0,1,454,0.0,1.0,1.999976446,0
gAAAAABlHALRkmxZmDfK1rVUnNZOBqteGPnl_ePAO2n_uEeNdXKhxhndrFubovriJuofgVH27o2H3RvHxftYB3_r6TfiolJl1w==,8,0,140.375,9.590848503,1.0,127,1.0,0.0,3.625,0.875,1.0,0.0,0.25,0.125,0.0,0.0,0.125,2,0.001016260163,1.0,0.2142857143,10364311,2419207,6675375.571,3803381.945,12979.89694,0,0,0.0,0.0,10364311,2419207,6675375.571,3803381.945,2.807354922,2123,2853,300,0,0,91,0.744128987,1,5045,0.05946481665,0.42664791,1.999999077,0
gAAAAABlHALR3WvOIoXhrhgSomxOomx58ADt35-DICqjCH-vnyxyR6Uftu7nC4kOx28XXMxeKt5iCz9QnnvrTj0KmNay29sffw==,1,0,255.0,0.0,1.0,19,5.0,0.0,3.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4940,212,1,0,0,61,23.30188679,1,2919,0.0003425830764,0.9588509317,1.0,0
gAAAAABlHALR6lohQnJYrUXMb9gK4EVKxW-Ls9mE5wGBFndz_GZKr6VMfUaBKeraHF5UBNtkvm2CzHeyZECXMvr7fAmomS9O3w==,1,0,200.0,0.0,1.0,19,13.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,169,75,2,0,0,153,2.253333333,1,528,0.003787878788,0.6926229508,1.0,0
gAAAAABlHALRGsK45hkDrKbWgJQtlr8M87NI_NwsRZ4s4ux0WA9-CuL-ITXJGfIzkC8c6C_HLvSHUWFXw_FtwWVDZKPVwGz4uA==,8,1,210.375,75.25446415,0.8888888889,155,22.44444444,0.1111111111,0.6666666667,1.111111111,2.0,0.8888888889,1.0,13.22222222,0.3333333333,0.6666666667,16.33333333,1,0.0005081300813,1.125,0.0,16170193,790379,8508351.625,5180053.62,18907.44806,0,0,0.0,0.0,16170193,4404650,9723830.429,4597542.093,3.0,52033,1541,912,0,1,143,33.76573653,1,1842,0.4951140065,0.9712360473,1.999999366,0
gAAAAABlHALRqW4am6ffXEkXc9wHPYTomVWhdkL33csBdXg2yY-fkjuplQG02OZqnj39jIoGIdImN7ISXaHSAwm17yXITGT6UQ==,20,26,148.9,20.47413002,0.6304347826,331,17.36956522,0.5652173913,2.934782609,1.565217391,0.9347826087,0.1956521739,1.0,0.4130434783,0.08695652174,0.0652173913,1.52173913,1,0.0005081300813,1.352941176,0.0,14322020,5,5743189.467,3733489.254,71789.86833,14322020,2,6274723.08,4136458.287,11506743,383520,5051132.789,3257322.615,5.491853096,135,97,0,0,0,89,1.391752577,1,914,0.0,0.5818965517,1.999999176,0
gAAAAABlHALRlsfGqkWqvze07XCpT4t1iXu2ok-6993EQ8p2USxjhAQmVd5yGoeEXXZq53NvAdNZCm3RlCndPht2UbISWRraZw==,2490,1085,261.9457831,19.03950322,0.9966433566,83133,2.339300699,0.3034965035,13.37482517,0.5546853147,0.9983216783,0.01706293706,0.9890909091,1.837482517,0.02993006993,0.03300699301,5.088391608,3,0.001524390244,16.86320755,0.0,17996778,3,5800871.41,4327548.543,5758976.228,17832461,2,5213526.7,5058280.09,17996778,34,5764665.213,4087587.386,11.7185012,31793,26344,4674,0,0,160,1.206840267,1,4554,1.026350461,0.5468634432,1.999999381,0
gAAAAABlHALRzy6SR3R8O30L_pX1F-eZvSOHA0dq5OZOfAqgn3K2az0E1UznBt4imcuhbam2E8p0qQpTGWyCytENlUC5i8lEzQ==,1,0,100.0,0.0,1.0,9,2.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5,69,0,0,0,0,0.07246376812,1,692,0.0,0.06756756757,1.0,0
gAAAAABlHALRfqunx6AmEo5_-sbmYJ6-HYeoFF2JSfNU_uIiFXmIBsqAdSajdqyS1BERtDYpCk3jC95QFkV7MPmZowAePco1wQ==,426,3,161.3450704,49.22412751,0.9976689977,8390,3.188811189,0.006993006993,1.79020979,0.04195804196,1.307692308,0.02797202797,1.0,1.31002331,0.0303030303,0.01631701632,1.65967366,4,0.002032520325,2.383333333,0.0,17820901,4200,6126947.15,4666006.888,728425.9389,4757551,2636421,3696986.0,1499865.407,17820901,4200,6090401.2,4683564.528,8.741466986,16082,946,576,0,1,97,17.0,1,4146,0.1389290883,0.9444444444,1.999999437,0
gAAAAABlHALRGNLe0gA2gy0-Ze5x_NuyR5jO1Tch1wbAArTUr-Hj2THn2cbpL6pvNqT4g5xFGtl3C22ZH25fCzXJz-vtq9bi3g==,1,23,120.0,0.0,0.4166666667,392,4.958333333,0.9583333333,1.875,1.041666667,0.5833333333,0.75,1.0,0.2916666667,0.0,0.04166666667,61.58333333,2,0.001016260163,1.090909091,0.0,15676083,10877,5943003.826,4281984.719,37969.19111,15676083,10877,5599690.636,4200070.759,0,0,0.0,0.0,4.523561956,198,590,4,0,0,82,0.3355932203,1,1511,0.002647253475,0.2512690355,1.999999352,0
gAAAAABlHALRu8dDjMaDUZFDLoiUtZC-IMcutV8pvwxkxmkQgH60JvHqmH2PUUr_CrlKSIsqNbhlOjEwKq8PHlB2BYjy9gayag==,1,1,279.0,0.0,1.0,48,6.5,0.5,5.5,1.0,1.5,1.0,1.0,0.5,0.0,0.0,5.0,2,0.001016260163,1.0,0.0,11520205,11520205,11520205.0,0.0,3200.056944,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1587,2543,323,0,0,185,0.6240660637,1,4791,0.06741807556,0.3842615012,0.0,0
gAAAAABlHALRfj8JyFqRkl3gPgfEyM8fnrf9fUMD3g9vnQ61GGhOIb3f1mhwG9viLxvSnCSN-sAh8KiQrV2wUpzHc91_wJ4jTA==,1,0,170.0,0.0,0.0,10,45.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,180,684,7,0,0,82,0.2631578947,1,2772,0.002525252525,0.2083333333,1.0,0
gAAAAABlHALRNkdlxhV9Nc5J1CGRP9VpsCmD-nJN-5z4EScG-qQmhc-cooj8OhWVg-9cHPFvZQG0dTuQbC6LNPWeBdSqc2nE4g==,2,0,108.0,2.0,1.0,25,0.5,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1,0.0005081300813,1.0,0.0,10091890,10091890,10091890.0,0.0,2803.302778,0,0,0.0,0.0,10091890,10091890,10091890.0,0.0,0.0,47,240,11,0,0,0,0.1958333333,1,4459,0.002466920834,0.1637630662,0.0,0
gAAAAABlHALRMRzddh45jPd-ijNRfQWTlFPn18wuzw-w9R-T57nZGFEezeGr0qqkL9OXMiaYnrs7njYzfj40nXRB237GoqZPCA==,1,0,90.0,0.0,0.0,7,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30,108,2,0,0,127,0.2777777778,1,2885,0.0006932409012,0.2173913043,1.0,0
gAAAAABlHALRR7Dx4yqsb8O2LWwZgEuzGVajvadKw5gZowlKj8Alw1k2ByomyuABtRQz1SlkI329kqfXcit_5Ohw974Ez4eqFA==,83,18,109.8313253,30.28253275,0.9405940594,1331,2.851485149,0.1782178218,2.475247525,1.128712871,1.0,0.4554455446,1.0,0.3168316832,0.0,0.0396039604,3.792079208,5,0.002540650407,1.278481013,0.0,16576346,77555,6741596.31,4437858.703,187266.5642,15721191,336711,7089641.059,4857097.908,16011541,527821,6778598.573,4422979.127,6.62385619,820,499,97,0,0,114,1.643286573,1,4747,0.02043395829,0.6216830933,1.999999315,0
gAAAAABlHALRTCOWbj46pMBXSloJAl2aCeIyMSGbhvlXMgslF22kN324Wacp9oPheLthBgGOTmYN5hz_FrO1I1kpIOQV09vBog==,13,2,174.4615385,66.60401395,0.8666666667,340,1.533333333,0.1333333333,2.133333333,0.3333333333,1.0,0.3333333333,1.0,1.866666667,0.06666666667,0.06666666667,6.133333333,1,0.0005081300813,1.071428571,0.0,5949913,427474,3226135.571,1924047.565,12546.08278,3439169,3439169,3439169.0,0.0,5435735,427474,2892404.583,2001158.51,3.807354922,678,927,13,0,0,51,0.7313915858,1,4754,0.002734539335,0.4224299065,1.999998257,0
gAAAAABlHALRHEYf4p8De3Ka3t1x3hPnDfkOi8NX04BV7tGLN2Gwsp3AuzE6kF6mkjyQO3HDyV4cDYgKSILYDNmc-Yngjp7nOg==,27,8,243.1111111,40.03362784,0.8571428571,969,8.171428571,0.2285714286,2.971428571,0.5142857143,1.457142857,0.1142857143,1.0,2.857142857,0.1714285714,0.05714285714,20.6,3,0.001524390244,1.346153846,0.0,13295096,13614,5845612.971,4268905.08,55208.56694,12349901,2323456,5595880.571,4352756.481,14155202,13614,5295144.808,3855393.366,5.087462841,19789,4320,237,0,0,160,4.580787037,1,3304,0.07173123487,0.820813804,1.999999358,0
gAAAAABlHALR8YynYOqaVfizid88_oEn5Ua9kQpsh6aAawpxggaP1nqmwRW4VcpNp9VOXVGN-bM7rdevAQ1VKQe9WL1u_558HQ==,21,1,244.0952381,52.14714051,0.9545454545,456,26.18181818,0.04545454545,2.681818182,1.227272727,1.045454545,0.2727272727,1.0,4.090909091,0.2272727273,0.9090909091,2.5,1,0.0005081300813,1.294117647,0.0,14274992,518482,6744431.857,4165437.193,39342.51917,0,0,0.0,0.0,13276833,518482,6932264.45,3963488.49,4.392317423,833,132,30,0,0,104,6.310606061,1,883,0.03397508494,0.8632124352,1.999999223,0
gAAAAABlHALRWEZ6LQ1Q6OxCvHP4VNDxtxyXf4KQU_jSSqOeRSPKh_pxq56Z13Wrf9KMcZwCv_nAGVnwBO7XwQll2wFoLSKEQg==,7,0,246.5714286,15.36096298,1.0,191,14.28571429,0.0,10.0,1.0,1.0,0.0,0.7142857143,4.285714286,0.0,0.2857142857,12.57142857,1,0.0005081300813,2.333333333,0.0,654693,208,204666.5,317532.8204,341.1108333,0,0,0.0,0.0,654693,208,204666.5,317532.8204,2.584962501,41,37,0,0,0,103,1.108108108,1,2875,0.0,0.5256410256,1.99999594,0
gAAAAABlHALRZew0Kbm4XvVkngxGPfBe-Sn7zc2O5uEgZSVy1X9B2IiRShnNIt1Va8bEfmbWH0GwxWoKS_zRGV6e8_FSF1YqUw==,44,70,241.9545455,65.84656909,0.5263157895,1796,14.86842105,0.6140350877,2.447368421,2.00877193,0.8157894737,0.2280701754,1.0,6.263157895,0.2543859649,0.2456140351,9.052631579,2,0.001016260163,1.9,0.0,17188765,4,5672071.168,3948665.865,178040.0117,17188765,4,5662821.565,4488356.632,15393911,4975,6053989.465,3932630.735,6.820178962,3721,230,64,0,0,146,16.17826087,1,2416,0.02649006623,0.9417868894,1.999999272,0
gAAAAABlHALRJnx_hvS15gpQ_T5TRaxzYSNz2c2Wk9jY8-agCVrQARVpyXz8qT9G-nTN4kqNCkhDfTQ2Xy9nhqZeGi68L_p7Zg==,47,4,159.8723404,43.81907533,0.9607843137,768,2.941176471,0.07843137255,3.843137255,0.09803921569,1.137254902,0.01960784314,1.0,1.078431373,0.09803921569,0.03921568627,4.470588235,2,0.001016260163,1.133333333,0.0,17158153,130281,6780401.2,5191877.166,94172.23889,7703582,202911,5179761.0,4310223.871,17220834,130281,6873748.478,5443575.569,5.64385619,694,9,13,0,0,112,77.11111111,1,1668,0.007793764988,0.987197724,1.999999497,0
